CustomerID,Month,Brand,Year,Sales
20256,2,B1,2021,34266.63
20256,5,B3,2020,35620.68
20256,6,B1,2021,30559.76
20256,8,B1,2021,36615.38
20256,12,B4,2021,9892.06
20256,4,B4,2020,26816.92
20256,3,B1,2021,8563.12
20257,6,B2,2021,9546.20
20257,6,B5,2021,8363.66
20257,10,B5,2021,2155.28
20257,9,B4,2020,16161.13
20258,8,B2,2021,13777.23
20258,12,B3,2020,10429.40
20259,2,B3,2021,13203.35
20259,10,B1,2020,27505.16
20259,4,B1,2020,38906.65
20259,7,B3,2020,38310.01
20259,7,B4,2021,10482.61
20260,2,B4,2021,41862.98
20260,11,B5,2021,1566.53
20260,1,B2,2021,42763.30
20260,12,B2,2021,5750.84
20261,2,B1,2020,1922.68
20261,7,B2,2021,51413.81
20261,8,B1,2021,7245.46
20261,5,B2,2020,61684.63
20261,9,B2,2021,1483.73
20261,3,B5,2021,18094.86
20261,12,B1,2020,475.49
20262,6,B7,2020,43848.39
20262,12,B4,2020,1666.13
20262,4,B1,2021,47920.25
20262,11,B2,2021,7936.46
20262,11,B1,2021,15790.10
20262,2,B1,2020,24756.11
20262,10,B2,2021,6077.35
20262,12,B3,2021,17152.62
20262,3,B3,2021,7206.58
20262,9,B3,2020,4492.44
20263,6,B5,2021,18102.16
20263,6,B2,2021,53631.89
20263,5,B3,2021,12422.49
20263,7,B1,2021,26938.11
20264,3,B4,2021,741.53
20264,11,B4,2021,15735.64
20264,8,B1,2021,22275.15
20265,11,B2,2021,3622.84
20265,12,B3,2021,35732.75
20265,1,B2,2021,2898.43
20265,7,B5,2021,32846.62
20265,8,B5,2021,14433.12
20266,4,B1,2020,42949.97
20266,8,B2,2021,4859.04
20266,1,B3,2021,5627.06
20266,9,B4,2021,22843.60
20266,8,B3,2020,4307.64
20266,9,B5,2020,58587.27
20266,3,B4,2021,17760.35
20267,11,B4,2021,15724.74
20267,3,B4,2020,42598.85
20267,7,B4,2021,42529.20
20267,11,B2,2021,7588.54
20267,7,B1,2021,9542.09
20268,11,B1,2020,4536.55
20268,10,B5,2021,51124.65
20268,3,B5,2020,1212.22
20268,3,B3,2020,37740.67
20269,8,B4,2021,27983.61
20269,8,B4,2020,6658.40
20269,10,B5,2020,4997.47
20269,4,B1,2020,7576.39
20269,4,B3,2020,49728.87
20269,12,B5,2021,16545.91
20269,12,B4,2021,2713.15
20269,5,B5,2020,27208.73
20269,2,B4,2021,31836.06
20270,8,B3,2021,5996.50
20270,3,B1,2021,28981.39
20270,8,B1,2021,2966.78
20270,11,B5,2020,28531.49
20270,5,B5,2020,29432.78
20270,11,B4,2020,23303.96
20270,1,B1,2021,10642.38
20270,4,B1,2020,3204.70
20270,3,B2,2021,25721.07
20270,1,B4,2021,39191.02
20270,10,B5,2020,32125.39
20270,8,B1,2021,3420.91
20271,5,B4,2020,29657.98
20271,11,B5,2020,2665.29
20271,8,B2,2020,17438.87
20271,2,B4,2020,31113.80
20271,4,B5,2021,28609.44
20272,4,B3,2021,33830.55
20273,4,B4,2020,24497.56
20273,1,B1,2021,46683.09
20273,5,B3,2020,48647.74
20273,9,B2,2020,8592.45
20273,12,B5,2021,10054.05
20274,2,B3,2020,26549.68
20274,3,B5,2021,17023.09
20274,8,B1,2021,2325.31
20274,4,B2,2021,55701.95
20274,5,B2,2021,41587.18
20274,2,B3,2021,32899.79
20274,7,B2,2020,22086.55
20275,5,B4,2020,21551.95
20275,7,B4,2021,23325.92
20275,12,B1,2020,29471.81
20275,4,B1,2021,5649.94
20275,11,B1,2020,33678.09
20275,6,B2,2020,61602.68
20275,1,B4,2020,6096.47
20277,1,B2,2020,28665.77
20277,4,B2,2020,9964.01
20277,7,B5,2021,10875.81
20277,7,B4,2020,54425.94
20278,5,B1,2021,30219.06
20278,12,B5,2020,46560.20
20278,10,B5,2021,17034.72
20278,9,B1,2021,8316.58
20278,10,B5,2020,20946.65
20278,1,B4,2021,45739.56
20279,7,B4,2021,11541.73
20279,6,B4,2021,17901.48
20279,10,B3,2021,19790.50
20280,7,B4,2020,35564.83
20280,9,B5,2020,8216.13
20280,8,B5,2020,5630.94
20280,8,B1,2020,39555.16
20280,6,B1,2020,7922.34
20280,1,B1,2020,54383.32
20280,2,B3,2020,9808.24
20280,8,B1,2020,6305.16
20280,10,B2,2021,13284.81
20280,11,B4,2020,12226.57
20281,6,B4,2020,13779.93
20281,7,B4,2020,40416.33
20281,9,B1,2020,57898.16
20281,4,B3,2020,17325.05
20281,8,B1,2020,18633.07
20282,1,B2,2020,48831.35
20282,12,B4,2021,6726.40
20282,1,B2,2021,17097.46
20283,8,B4,2020,17212.57
20283,6,B5,2021,32815.55
20283,4,B4,2021,1469.41
20284,3,B4,2020,8223.19
20285,12,B3,2020,1571.72
20285,4,B3,2021,54643.60
20285,6,B1,2021,23144.22
20285,10,B1,2020,16059.23
20286,1,B1,2021,2606.21
20286,10,B5,2021,3904.95
20286,2,B2,2021,10614.77
20286,9,B5,2020,6670.52
20286,8,B1,2021,24647.65
20286,11,B5,2021,15598.28
20286,6,B4,2020,10266.68
20286,2,B5,2021,10404.53
20286,12,B3,2021,24970.51
20287,7,B1,2021,3624.86
20287,10,B3,2020,6142.09
20288,1,B1,2020,7455.73
20288,5,B2,2021,23443.56
20288,5,B2,2020,17213.57
20288,10,B3,2020,12150.66
20288,4,B2,2020,30737.10
20289,11,B4,2021,6575.09
20289,7,B1,2020,8043.48
20289,6,B5,2020,23041.93
20289,4,B5,2020,2558.60
20289,12,B4,2021,3815.09
20290,5,B2,2021,2359.69
20290,12,B5,2021,6669.59
20290,7,B1,2021,7243.33
20290,9,B3,2021,17951.56
20291,8,B2,2020,27566.37
20291,11,B4,2021,12979.84
20291,6,B4,2021,47464.68
20291,6,B1,2021,19075.46
20291,8,B3,2021,31298.94
20291,6,B4,2021,23618.43
20291,4,B5,2021,3378.65
20291,9,B5,2020,114.94
20292,4,B4,2021,48594.84
20292,8,B1,2021,27492.58
20292,8,B5,2021,377.66
20292,3,B1,2021,37629.79
20292,7,B3,2021,13664.85
20293,2,B3,2021,41570.75
20293,5,B2,2020,6964.26
20293,12,B4,2021,3299.37
20293,4,B4,2020,2682.28
20294,12,B5,2021,2850.46
20294,6,B4,2020,11741.78
20294,11,B1,2020,18392.33
20294,2,B3,2020,44854.45
20294,9,B4,2021,35295.24
20294,12,B4,2020,3901.27
20294,12,B3,2020,15502.81
20294,4,B4,2021,11179.70
20294,9,B3,2021,9064.64
20295,9,B5,2021,21812.00
20295,1,B2,2021,8377.10
20295,7,B5,2021,15106.11
20295,11,B4,2021,52654.87
20295,6,B4,2021,22354.38
20295,4,B2,2021,15272.63
20295,12,B3,2021,35570.24
20295,3,B4,2020,20720.62
20296,2,B6,2020,7449.55
20296,3,B2,2020,34864.13
20296,10,B1,2021,28890.62
20296,11,B4,2021,7098.75
20296,6,B1,2020,31123.08
20296,7,B5,2021,30027.07
20296,12,B5,2021,48448.21
20296,3,B5,2021,5016.68
20296,8,B1,2021,23428.76
20296,4,B5,2021,18617.08
20297,10,B2,2020,8824.49
20297,9,B4,2021,41160.70
20297,1,B2,2020,17216.73
20297,2,B3,2021,2611.32
20297,9,B5,2020,38037.28
20297,10,B3,2020,1972.88
20297,4,B1,2021,51336.39
20298,1,B5,2021,36142.54
20299,12,B2,2021,28821.71
20299,5,B4,2021,22324.99
20300,11,B2,2020,33873.28
20300,11,B5,2021,22330.47
20301,1,B4,2020,466.04
20301,4,B2,2021,43648.55
20301,2,B2,2021,15449.20
20301,9,B2,2020,6945.90
20301,10,B4,2020,2011.28
20301,5,B4,2020,62659.43
20301,1,B3,2020,35455.57
20301,4,B5,2020,18284.03
20302,1,B5,2020,3079.20
20302,10,B4,2020,11758.91
20302,8,B1,2020,898.61
20302,2,B3,2020,578.65
20303,11,B3,2020,36796.25
20303,7,B5,2020,38858.82
20303,10,B3,2021,1259.32
20303,3,B5,2020,21624.04
20304,1,B2,2020,13575.17
20304,1,B1,2021,15524.99
20304,7,B5,2020,17983.91
20304,2,B2,2020,9415.35
20304,6,B3,2021,11925.00
20305,12,B2,2021,18937.91
20305,1,B5,2020,12686.88
20305,7,B3,2021,39612.94
20305,9,B4,2021,4684.52
20305,8,B5,2020,19998.92
20305,11,B5,2020,1682.75
20305,10,B4,2021,40323.46
20305,1,B3,2020,655.52
20305,3,B4,2021,4595.45
20306,9,B2,2021,7729.59
20306,9,B2,2020,4018.07
20307,5,B4,2020,22470.80
20307,7,B5,2021,68590.72
20307,3,B4,2020,51804.93
20307,12,B2,2021,19107.99
20307,3,B2,2020,1241.61
20307,2,B5,2021,25304.95
20308,5,B5,2021,20657.30
20308,12,B3,2020,54681.34
20308,2,B3,2020,22208.49
20308,5,B3,2020,42823.99
20308,12,B2,2021,43535.43
20308,2,B3,2020,9763.95
20308,12,B2,2020,6346.33
20308,11,B1,2020,30394.87
20308,2,B1,2021,55957.31
20308,10,B3,2020,15414.58
20308,4,B1,2021,59384.67
20308,7,B2,2020,3234.18
20309,12,B5,2020,22439.21
20309,3,B7,2020,18011.07
20309,7,B5,2021,3783.65
20309,2,B1,2020,19850.43
20310,2,B3,2021,33941.23
20310,11,B1,2020,8466.13
20310,1,B4,2021,7428.18
20310,10,B3,2020,21556.67
20311,12,B5,2020,15872.21
20311,11,B4,2020,16400.79
20312,6,B3,2020,29550.32
20312,3,B5,2021,38069.31
20312,2,B2,2021,6089.80
20312,6,B3,2020,18079.24
20312,4,B4,2020,7305.37
20313,12,B1,2020,12342.36
20313,9,B4,2020,20257.28
20313,9,B4,2021,10289.47
20313,10,B3,2021,62565.26
20313,5,B5,2021,37747.39
20313,10,B3,2020,10446.55
20314,8,B5,2020,60181.21
20314,3,B2,2021,210.86
20314,3,B1,2020,13926.85
20314,9,B1,2021,29267.24
20314,1,B5,2021,32283.37
20314,3,B1,2021,21423.99
20314,6,B5,2021,6782.96
20314,5,B4,2020,53295.77
20315,9,B4,2021,24641.02
20315,1,B5,2021,25185.16
20315,9,B1,2020,1790.52
20315,6,B5,2020,57652.64
20315,12,B2,2021,2967.19
20315,6,B3,2020,5312.92
20316,4,B2,2021,32321.72
20316,7,B1,2021,27132.14
20316,5,B2,2020,10017.37
20317,8,B3,2020,55037.48
20317,2,B2,2021,20221.90
20317,9,B5,2021,28148.82
20317,6,B5,2021,6982.11
20317,12,B1,2020,11110.79
20317,2,B5,2020,15586.70
20317,3,B4,2020,43631.50
20318,9,B5,2021,13562.18
20318,8,B2,2021,29524.31
20318,10,B1,2021,4543.98
20318,6,B2,2021,22211.30
20318,11,B4,2021,24951.72
20318,12,B5,2021,6902.32
20318,8,B3,2021,3619.75
20318,3,B5,2021,25604.47
20318,10,B1,2021,36857.88
20318,4,B3,2021,10199.20
20318,3,B5,2021,5290.78
20318,4,B4,2021,34587.69
20318,12,B1,2020,44307.05
20319,4,B2,2020,5019.95
20319,6,B2,2021,37926.73
20319,10,B1,2021,5340.46
20319,7,B5,2020,30330.55
20320,8,B5,2020,2479.21
20320,1,B4,2021,5312.14
20320,11,B5,2020,26986.45
20320,2,B2,2021,4799.30
20321,5,B3,2021,24367.84
20321,3,B2,2020,3530.26
20321,5,B4,2020,44405.21
20321,3,B3,2020,5702.85
20321,3,B1,2021,14299.00
20321,6,B3,2020,29249.88
20322,9,B3,2021,8866.80
20322,9,B3,2020,14109.25
20322,1,B3,2021,7008.52
20322,3,B2,2021,4938.98
20322,2,B4,2020,36262.39
20322,10,B3,2021,16364.68
20322,5,B4,2021,1128.91
20322,9,B1,2020,28379.57
20322,11,B2,2021,27515.55
20323,4,B6,2021,22736.11
20323,7,B4,2020,15114.12
20323,6,B4,2020,12170.64
20323,11,B5,2021,3056.08
20324,5,B1,2021,9210.49
20324,11,B2,2020,35310.85
20324,1,B5,2020,5874.87
20324,12,B3,2020,38599.67
20324,11,B2,2020,64439.94
20324,7,B1,2020,42684.59
20324,2,B1,2020,4284.61
20325,10,B5,2020,21799.12
20325,3,B5,2021,37778.50
20325,1,B2,2020,4862.58
20325,4,B5,2020,7049.98
20325,3,B2,2021,58684.33
20325,9,B2,2020,38683.74
20326,7,B6,2020,48105.39
20326,3,B4,2021,9332.15
20326,5,B3,2020,15562.63
20326,9,B3,2020,32979.94
20326,7,B5,2021,11796.08
20327,12,B3,2020,8634.16
20327,2,B5,2021,18403.28
20327,2,B2,2020,52998.31
20328,6,B3,2020,30908.93
20328,12,B3,2020,7578.26
20329,7,B2,2021,11714.98
20329,11,B3,2020,13952.70
20329,1,B3,2020,22306.68
20329,6,B4,2020,11491.69
20329,8,B3,2021,34266.83
20330,6,B1,2021,729.38
20330,3,B3,2021,10161.62
20330,5,B3,2021,23532.46
20330,2,B3,2021,7235.53
20330,2,B2,2020,12006.03
20330,5,B5,2021,6308.49
20331,1,B5,2020,32882.27
20331,10,B3,2021,40158.94
20331,9,B5,2020,17298.23
20331,4,B4,2020,41251.20
20331,9,B4,2020,16340.20
20331,3,B2,2020,24578.59
20332,1,B4,2021,31929.05
20332,6,B1,2021,48266.42
20333,12,B3,2021,3944.26
20333,11,B4,2021,6825.43
20333,9,B1,2021,21544.09
20333,10,B3,2021,3567.96
20333,1,B4,2020,32577.71
20333,6,B4,2020,17589.55
20333,4,B1,2020,10847.52
20334,5,B2,2020,891.05
20334,12,B2,2021,35900.66
20334,7,B1,2021,20687.95
20334,7,B1,2020,20462.12
20334,9,B4,2021,12350.84
20335,10,B1,2021,125.09
20335,1,B1,2020,19803.77
20335,4,B3,2021,612.31
20335,7,B4,2021,19122.62
20335,11,B4,2020,6578.02
20335,12,B4,2020,5029.55
20335,12,B5,2021,14487.38
20335,11,B1,2021,10883.10
20336,11,B4,2020,14418.03
20336,8,B5,2021,44948.61
20336,9,B5,2020,17088.22
20336,1,B2,2021,28679.71
20336,10,B2,2020,22195.64
20336,11,B2,2020,33173.42
20337,9,B1,2020,19344.72
20337,8,B5,2021,23869.76
20337,6,B5,2020,27746.78
20337,7,B1,2020,4258.28
20337,10,B3,2021,11260.68
20337,12,B2,2020,13510.02
20337,1,B3,2020,19760.65
20337,10,B2,2021,1795.11
20338,2,B5,2020,2822.22
20338,7,B1,2020,25480.90
20338,10,B4,2021,20892.72
20338,1,B5,2020,5528.33
20339,1,B4,2021,10297.57
20339,9,B1,2021,25949.15
20339,12,B5,2020,25259.22
20339,6,B4,2021,4044.20
20340,6,B4,2021,23119.95
20340,8,B2,2020,6261.45
20340,2,B5,2021,30237.68
20340,1,B3,2021,4564.82
20341,2,B4,2020,4208.56
20341,6,B1,2021,13764.74
20341,8,B3,2020,27085.18
20341,11,B5,2020,7043.48
20341,8,B4,2020,13025.29
20341,10,B3,2020,34680.36
20342,12,B1,2020,1294.13
20342,4,B1,2021,15991.15
20342,4,B1,2021,16413.85
20342,3,B5,2021,23655.06
20342,10,B1,2021,37408.91
20342,3,B3,2020,4015.11
20342,9,B5,2021,3411.43
20342,1,B2,2020,50557.39
20342,3,B4,2021,24779.86
20343,9,B4,2021,14209.67
20343,8,B4,2020,8630.94
20343,10,B5,2020,16043.23
20343,12,B1,2020,2908.27
20343,8,B4,2021,13096.78
20343,6,B5,2020,7549.99
20343,3,B4,2021,5004.79
20343,12,B5,2021,8849.66
20344,3,B1,2020,607.06
20344,6,B1,2021,46083.43
20344,6,B1,2020,27095.80
20344,2,B4,2021,6430.94
20344,2,B4,2021,54646.46
20344,3,B3,2021,2568.15
20345,8,B2,2021,9389.43
20345,7,B2,2020,16383.79
20345,11,B3,2021,25206.22
20345,11,B3,2020,44851.02
20345,8,B4,2020,9144.11
20346,9,B5,2021,15494.12
20346,3,B4,2021,14089.47
20346,7,B3,2021,13768.42
20346,8,B5,2020,27416.33
20346,8,B2,2021,14999.39
20346,5,B4,2020,16079.15
20346,3,B4,2020,28163.84
20346,9,B5,2021,12144.88
20347,4,B2,2021,27976.41
20347,2,B3,2021,6780.33
20347,4,B5,2021,23235.89
20347,3,B1,2020,30594.42
20349,10,B2,2020,15266.57
20349,1,B3,2021,23250.79
20349,4,B5,2020,46859.65
20349,10,B4,2021,1173.53
20349,1,B1,2021,17025.40
20349,3,B5,2020,43613.45
20350,5,B3,2020,30971.30
20350,9,B1,2020,26345.06
20350,11,B5,2021,13548.26
20351,10,B2,2020,34341.04
20351,1,B3,2020,2353.94
20351,7,B3,2021,8512.09
20351,9,B3,2020,5654.28
20351,8,B5,2020,7319.19
20352,5,B2,2020,8175.80
20352,5,B5,2020,10548.09
20352,8,B2,2020,48740.10
20352,10,B4,2021,6919.78
20353,9,B2,2020,34464.90
20353,8,B2,2020,14614.29
20353,5,B4,2020,22592.87
20353,8,B5,2020,16319.51
20354,8,B4,2020,124.19
20354,10,B2,2020,20038.06
20354,8,B1,2021,64464.35
20354,1,B2,2021,2463.10
20354,5,B4,2020,41424.41
20355,1,B2,2020,12130.76
20355,7,B4,2021,3740.59
20355,10,B2,2021,22375.82
20355,5,B4,2020,9669.10
20355,10,B5,2021,23163.41
20355,12,B3,2021,37460.09
20355,8,B3,2020,40723.48
20355,2,B5,2020,15266.09
20356,9,B4,2021,9900.72
20356,6,B5,2021,1146.28
20356,4,B1,2021,11337.97
20356,11,B4,2020,31449.57
20356,2,B3,2020,23944.68
20356,11,B4,2021,26013.57
20356,12,B3,2021,16348.16
20357,1,B2,2021,67843.65
20357,2,B1,2021,22118.27
20357,8,B1,2020,6993.52
20357,6,B3,2020,5210.66
20357,10,B5,2021,28437.67
20358,11,B2,2021,46149.96
20358,10,B4,2021,42116.05
20358,10,B4,2020,48477.03
20358,12,B2,2021,12203.74
20358,10,B5,2020,22509.74
20359,4,B2,2021,12195.10
20359,5,B3,2020,43396.85
20359,6,B4,2021,44843.70
20360,11,B5,2020,2168.39
20360,2,B2,2021,7137.51
20361,1,B1,2021,4569.36
20361,7,B2,2021,3876.74
20361,10,B5,2020,13208.21
20361,9,B1,2020,22240.37
20361,11,B4,2021,10807.79
20361,10,B5,2020,16934.44
20361,6,B4,2020,18467.86
20361,4,B4,2021,8832.28
20361,11,B5,2021,18018.39
20361,1,B4,2021,33407.40
20361,6,B1,2021,48340.31
20362,2,B2,2021,32748.63
20362,9,B4,2021,11666.34
20363,11,B2,2020,109.10
20363,1,B2,2020,23457.12
20363,7,B2,2021,8190.54
20363,7,B1,2021,8260.73
20363,9,B1,2021,8960.19
20364,3,B4,2020,26706.36
20364,9,B3,2021,17042.77
20364,5,B5,2021,6976.62
20364,6,B4,2020,4926.99
20364,1,B2,2020,1511.23
20364,2,B5,2021,13811.63
20364,1,B2,2021,3428.63
20364,9,B2,2021,40909.59
20364,3,B4,2021,32348.75
20365,12,B1,2020,10540.72
20365,3,B2,2021,5990.39
20365,11,B5,2020,14901.77
20366,10,B3,2021,41401.20
20366,8,B1,2021,40593.28
20366,3,B1,2020,19424.10
20366,6,B2,2020,7821.04
20366,1,B2,2020,2083.56
20366,7,B5,2021,12021.90
20366,10,B4,2021,20673.67
20366,8,B4,2020,12281.12
20366,1,B5,2021,10179.58
20367,4,B2,2020,15654.32
20367,1,B5,2021,66255.89
20367,8,B2,2020,9995.30
20367,11,B3,2020,14128.05
20367,2,B2,2020,9088.47
20368,9,B5,2021,7583.85
20368,4,B5,2021,15671.52
20368,7,B3,2021,17638.98
20368,5,B3,2021,47301.23
20368,3,B3,2021,17332.05
20368,7,B3,2020,3047.09
20368,10,B5,2021,35201.55
20368,3,B5,2021,5696.37
20368,1,B2,2021,25216.44
20369,6,B4,2021,35385.14
20369,8,B4,2021,7741.14
20369,1,B4,2021,14034.64
20369,4,B4,2020,17495.14
20369,7,B3,2021,12635.25
20369,2,B3,2021,13034.81
20370,5,B2,2021,8368.22
20370,8,B5,2020,39139.06
20370,8,B4,2020,3615.82
20370,11,B4,2020,15231.07
20371,4,B4,2020,14781.06
20371,9,B4,2020,5636.29
20371,1,B5,2020,37736.14
20371,8,B2,2020,3062.79
20371,1,B3,2020,32196.14
20372,9,B3,2021,46538.03
20372,7,B1,2020,12364.39
20373,6,B5,2020,11594.53
20373,1,B2,2021,16116.48
20373,5,B4,2020,13225.37
20373,6,B1,2021,6108.57
20373,12,B2,2021,31036.17
20373,2,B5,2020,35475.72
20373,9,B5,2021,2369.85
20373,1,B3,2020,9197.69
20373,6,B2,2021,18166.99
20374,9,B4,2021,27482.39
20374,12,B5,2020,24809.50
20374,11,B4,2021,33501.59
20374,8,B5,2020,12860.90
20374,1,B1,2020,57527.21
20375,9,B2,2020,50336.50
20375,1,B2,2021,32820.47
20375,9,B2,2021,2634.86
20375,6,B1,2021,8979.23
20375,2,B2,2021,862.49
20375,4,B5,2020,41326.53
20375,1,B1,2020,4212.62
20375,6,B3,2020,21747.40
20376,10,B2,2021,26429.78
20376,8,B4,2021,41691.37
20376,9,B2,2020,51319.68
20376,7,B5,2020,7542.10
20376,11,B4,2021,42940.24
20376,8,B2,2020,55362.23
20377,7,B4,2021,6977.50
20377,10,B3,2020,8522.57
20377,3,B1,2020,3756.04
20378,3,B2,2020,7127.41
20378,8,B3,2020,23279.48
20378,3,B4,2020,6676.07
20378,5,B3,2020,17150.28
20378,1,B2,2020,26026.95
20378,1,B5,2020,56326.25
20378,3,B5,2021,32866.47
20379,2,B4,2021,31030.55
20380,1,B5,2021,31878.48
20381,12,B4,2021,67640.98
20381,3,B3,2020,24195.02
20381,10,B4,2021,30207.08
20381,1,B3,2020,46295.23
20381,11,B4,2020,68422.57
20381,6,B4,2021,13302.32
20381,8,B4,2021,35316.84
20381,2,B2,2021,29402.33
20382,3,B4,2021,54331.43
20382,4,B5,2020,33542.71
20382,5,B2,2020,25739.02
20383,4,B5,2020,2059.40
20383,5,B5,2020,48928.62
20383,1,B4,2020,22422.32
20383,8,B1,2021,5168.92
20383,4,B4,2021,7203.06
20384,5,B2,2020,24655.63
20384,10,B1,2020,9640.14
20384,6,B1,2021,28241.04
20384,9,B4,2020,13071.50
20384,8,B3,2021,2739.41
20384,7,B5,2020,30164.28
20384,9,B2,2021,564.77
20385,3,B2,2021,6416.59
20385,5,B5,2020,28835.70
20385,7,B1,2021,11754.21
20386,6,B1,2021,4293.63
20386,9,B5,2021,21203.28
20386,2,B2,2020,22752.99
20386,9,B5,2021,8443.25
20386,7,B4,2021,1960.97
20386,2,B2,2020,18125.21
20386,7,B2,2021,21449.09
20387,10,B4,2020,8914.90
20387,3,B3,2021,36715.61
20387,9,B4,2021,18628.71
20387,7,B2,2020,3466.64
20387,1,B5,2020,2264.65
20388,5,B5,2021,13995.18
20388,6,B3,2020,39832.32
20388,9,B2,2021,11617.80
20388,9,B4,2020,32059.01
20389,11,B4,2020,8393.39
20389,1,B4,2021,8041.40
20389,9,B3,2020,29881.33
20389,8,B4,2021,12393.49
20390,8,B2,2021,332.24
20390,1,B1,2020,11313.32
20391,11,B1,2021,6231.88
20391,9,B2,2020,5045.50
20391,11,B2,2021,14788.49
20391,6,B5,2020,15677.67
20391,8,B3,2020,17033.27
20391,4,B5,2021,37480.71
20392,1,B3,2021,4470.33
20392,11,B4,2021,6278.38
20392,6,B2,2020,16878.33
20392,2,B2,2020,23224.05
20392,11,B1,2020,1620.92
20392,12,B3,2021,9216.93
20392,3,B3,2021,11562.50
20392,6,B3,2020,54066.99
20393,11,B2,2021,6701.22
20393,2,B4,2020,1606.54
20393,11,B3,2020,54721.47
20394,12,B5,2021,762.40
20394,2,B3,2020,20033.71
20394,8,B4,2020,2721.98
20395,5,B5,2021,12097.80
20395,2,B5,2020,550.73
20395,7,B3,2020,26479.80
20395,9,B1,2020,32822.36
20395,2,B4,2020,1003.27
20396,4,B4,2020,17462.80
20396,10,B2,2021,7122.63
20396,3,B1,2020,28454.27
20396,1,B3,2020,5298.29
20396,1,B5,2020,1524.86
20397,12,B1,2020,29740.27
20397,12,B4,2020,22979.18
20397,2,B4,2020,6156.58
20397,6,B3,2021,43772.57
20397,12,B4,2021,16168.83
20397,10,B4,2020,21165.05
20398,3,B1,2020,10157.70
20398,4,B2,2021,9206.12
20398,7,B1,2020,38047.77
20398,1,B4,2021,12367.86
20398,4,B5,2020,6070.40
20398,9,B3,2020,12533.40
20398,4,B5,2020,27227.64
20398,10,B3,2020,43660.83
20399,2,B2,2021,6330.89
20399,11,B3,2020,11655.80
20399,8,B4,2020,6297.92
20399,2,B3,2021,4412.60
20399,4,B4,2021,43791.84
20400,11,B2,2021,2233.15
20400,8,B3,2021,9443.93
20400,1,B2,2021,21128.62
20400,3,B2,2021,10348.10
20400,11,B4,2020,14620.88
20400,1,B2,2021,24481.69
20400,5,B2,2021,12038.87
20400,12,B3,2020,16495.87
20400,2,B2,2020,7396.62
20400,3,B3,2020,11321.13
20400,11,B2,2021,4964.08
20401,7,B4,2020,34456.56
20401,7,B1,2020,21915.80
20401,3,B4,2021,49562.49
20401,12,B5,2020,14486.60
20401,7,B3,2020,53142.72
20402,2,B4,2020,25598.71
20402,6,B4,2021,27556.83
20402,10,B1,2020,8361.10
20402,5,B4,2021,3916.50
20402,11,B4,2021,5640.74
20403,4,B1,2020,20972.52
20403,10,B3,2020,46335.26
20403,5,B4,2021,448.39
20403,3,B3,2021,1137.83
20403,12,B3,2020,14089.36
20403,8,B1,2021,40120.13
20404,1,B4,2020,32667.45
20404,12,B5,2021,31748.43
20404,11,B4,2020,13243.69
20404,10,B3,2020,3190.25
20404,6,B1,2020,60216.94
20404,4,B4,2021,33574.53
20404,5,B4,2020,11314.08
20404,11,B1,2021,8254.39
20404,4,B4,2020,34218.94
20404,1,B4,2021,46458.57
20405,1,B3,2021,42329.06
20405,2,B4,2021,44303.68
20405,2,B5,2020,11408.38
20405,8,B1,2020,24397.57
20405,11,B1,2021,40887.36
20405,6,B5,2020,29929.05
20405,11,B1,2020,5430.12
20405,12,B1,2021,30092.92
20405,3,B1,2021,3716.75
20405,9,B1,2021,21498.82
20405,2,B5,2021,29503.83
20406,1,B1,2020,55151.95
20406,2,B4,2021,8675.84
20406,2,B2,2021,14061.69
20406,8,B4,2020,23522.05
20406,4,B1,2020,27552.63
20406,5,B5,2020,8245.82
20406,10,B2,2021,48285.98
20407,4,B1,2020,1632.44
20407,10,B4,2021,26780.00
20407,4,B1,2021,2654.42
20407,1,B2,2020,28050.22
20408,10,B4,2021,7954.58
20408,3,B4,2020,20992.54
20408,11,B2,2021,3442.23
20408,1,B2,2021,11756.96
20409,11,B2,2021,51628.83
20409,7,B2,2021,55161.95
20409,8,B1,2021,3800.12
20409,10,B4,2021,18948.58
20409,10,B5,2021,13818.22
20410,9,B4,2020,25370.41
20410,9,B5,2020,28012.15
20410,4,B2,2021,17679.04
20410,9,B1,2021,2649.32
20410,5,B1,2020,25677.62
20410,2,B3,2020,10265.18
20411,8,B5,2021,8251.43
20411,12,B5,2020,2842.56
20411,6,B1,2021,5876.54
20411,1,B4,2021,30412.79
20411,1,B3,2020,2977.22
20411,8,B3,2021,2707.57
20412,1,B1,2020,13048.76
20412,3,B3,2021,23531.55
20412,5,B3,2020,15420.94
20412,1,B3,2020,32333.19
20412,6,B2,2021,45051.30
20412,11,B5,2020,6995.08
20412,11,B2,2021,1030.90
20412,3,B3,2021,23210.90
20412,1,B3,2020,28135.84
20413,11,B5,2021,11041.65
20413,6,B5,2020,32960.57
20413,1,B1,2020,12544.50
20413,8,B3,2021,33867.63
20413,1,B2,2020,31769.21
20413,1,B5,2020,33574.03
20413,3,B3,2020,61697.64
20413,7,B4,2021,34411.56
20414,10,B3,2020,31126.60
20414,10,B5,2021,64722.71
20414,7,B2,2020,3358.57
20414,3,B3,2020,3557.69
20414,8,B3,2020,6311.46
20415,4,B3,2020,4319.08
20415,12,B2,2021,19929.46
20415,11,B3,2020,8975.77
20416,10,B2,2021,14833.79
20416,8,B2,2020,4542.95
20417,12,B2,2020,10422.33
20417,3,B1,2021,18184.13
